sentence	label
إحساس إنك تصعب عليك نفسك دا وحش جدا جدا	0
علبالنا بلي أي واحد يشدوه نتايا تكون متضامن معاه معنويا	0
كل المدرسين والمدرسات الهاشميين استلموا رواتبهم بس احنا القحاطين نموت جوع عادي اقسم بالله ماعاد بقى الا شويه وناكل الشجر ولايهم عبدالملك شي	0
كلب مل كلاب النقبة المثقبة في تونس	1
برامجكم زبالة وضيوفكم تافهين تصنعون من التافه مفكرا ومن المارق فنانا ومن الوغد محاميا ومن الكلب بن كلب صحافيا والله اتفه منكم ما ريتش قناة الحمار التونسي	1
وحدك يا جعفر فى الادب والاحترام وعلى قد ما يجيبوك فى التلفزة ما تفددناش كى برشا وجوه	1
ماسطة كيف وجوههم	1
مثل ابو سريوه من طلع صار عدنه فائض بالميزانيه	0
سبجان الله قداش منحط	1
دياره نه كرى ده تانى لو خوت په مويك له گويت دانيي	0
حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم	0
إنما الأعمال بالنيات لابد من العناية بالنيات وربط الأعمال بها وإدراك أهمية ذلك فر ب صواب أحبطته النية	1
حاشكم شلاكه برشا وقلة حياء	1
اييي قهرونا شكله عاجبتهم الطقطقه اللي تصير تحت فالردود	0
يــدعــو المغــردين المتفــاعلين من دول الخليج للإنضمـام لعضـويتنــا الراقـــيه بقيــادة إداره	0
اللهم انت الشافي والمعافي وانت القادر على كل شي	1
لطفي العماري بهيم	1
الرؤية بانت ياجماعة حد يطمني إنهم لغوا رمضان ولا أجلوه للسنة الجاية	0
ي اخخخخى والللله بنحببببك ي اخخخخخخى ارحمييييننننى	0
السيد رئيس الحكومة عن أي أوراش تتحدثون و البلاد تتخبط في الفساد الواضح للعامة أين هي ردة فعلكم اتجاه تقرير لجنة بوانو عن المحروقات الذي كشف عن خروقات عدة مع الأسف نحس في بلدنا على أننا نعيش على مبدأ مملكة الغاب	0
الشباب كانت قمر فعلا مبتكدبيش	0
وين راحو عنهم جماعة حزب المساومة واخوة يوسف	0
النهضة خانة شعب خلي ابناءها جبناء انتهازين و لاكن لامفر يوم محاسبتها	1
لا تحاول أن تكون إنسان لا ي خطئ فهذا مستحيل بل ك ن إنسان يتعلم من أخطائه فهذا عظيم	0
و متى كانت زيارة مجاملة ورائها مذكرة توقيف حتى خلاصت البطولة و السيد خرج من مصر عيش تشوف	0
طحين و دخان	1
ياكافون راك ماعدش ادجي شي	1
لما ارد عليك بسرعه وترد علي بعد ساعة ما تحس انك زق	0
خرج علينا الكثير من الشيوخ يدينون معركة الفلوجة ويصفونها بالاعتداء لم نسمع هذا الكلام ضد انتهاكات داعش المستمرة	0
اللهم فرحه تكسر كل ما مضى من احزان العمر	0
و لسان قوله يقول ان كيدهن لا عظيم	1
أبدا خي هو قال طبيعي تكون المقاومة فعل أقل وي وهدفه إنو يتم تعميم العداء وإنو ما يكون في فصل بين لبنان المقاوم والباقي ما تصير منطقة المقاومة هي منطقة الحرب والدمار وبالمقابل يعيشوا بقية اللبناني ة أجواء ترفيهية	0
ممسطو	1
نفسي في البيت ده تحديداpic	0
و لسه ان شاء الله في تطور لما ناخد ماركتينج	0
كن الحسن مخلوق منه و فيه	0
بسوي موكا بارد وشوف الناس وهي ترمي نفسها ومشاكلها	0
القائد المستقبلي الذي سيشارك في بناء الحضارة وتكوين صورة المستقبل هو الطالب الذي يحتاج إلى المعلم الذي يوظف إمكاناته من أجل خيرهذه الأمة	0
ما ابلدكم تقعدو طول عمركم اعلام العار	1
باسل يسر	1
مرخوفه برشه	1
ممثلة من أحسن الممثلات في تونس	1
لا مو مثله مسكييين ما استمتع زيهم	0
جعفور أفضل كوميدي في تونس	1
دم ضروسي المصلحچيه	0
طحان و لحاس موش راجل	1
شكيب درويش اخيب حاجة في البرنامج	1
اعلان سوى فينا كذا كيف لو جا المسلسل اللهم الصب ر	0
صافي سعيد من ضيوف إلي نستفادو منهم على عكس باقي سياسين	1
معظم الناس هدوم غالية و شخصيات	0
بو هه می داعشێن بێ عه قل وه ئیسلامه تی هه رماند	0
راشد الخياري برشا وهرة وضخامة	1
هههههههه محلاهم	1
فنان متربي ومتخلق حتى وقتلي كان اغنيه مزود ربي يوفقو في طريقو الجديد	1
انسان فاشل و ممثل فاشل و تافه مستوى قفة و تلحيس المستقبلو الوحيد الشد الحبس وحدو و رتحنا من وجهو	1
زمان عن طلعت الظهر الله يكون بعون الطلاب بصراحه	0
ربي معاها و انشالله ربي يحمييها	1
فيصل القاسم إبن رشد لا يمكن لله أن يعطينا عقولا ويعطينا شرائع مخالفة لها لو سكت	0
لو بسف كان شلت منك وحده لكن للاسف ما بسف والله	0
أنتم أكبر كارثة	1
و ل ا ت ي أ س وا م ن ر و ح الل ه	0
الشيب و العيب	1
بصراحة مسلسل روعة يحكي واقعنا في تونس عندنا براشة ناس كيف كريم وقت يولي عندو فلوس ينسى اصلو	1
وجوه النحس كروك ملهات	1
نائب وزير الدفاع أحمد قايد صالح في ذمة الله	0
ما اعرف نضحك ولا نبكي ولا ايش بضبط هل استخفاف بالعقول ام ايش بضبط	0
فوق السلطة فالنتاين وتطبيع	0
ما شاء الله عليكم الف مبروووووووك	1
السياسي والشاب الشيخ ابراهيم ولد محمد حبيب يعلن دعمه للمرشح غزواني بيان صحفي	0
أكبر غلطة عملها سامي الفهري	1
ك لما بعثرت الحياه روحك أع د ترتيبها بالقرآن	0
هاي يا تايم	0
اجعلنا من الباك ين فرحا وليس حزنا ياالله	0
اثقل من نهار الاثنين	1
نشرتنا الاخبارية حميد المهداوي اوجار اغبالا بني ملال تماسينت الحكرة	0
محلاها و مفينها بوزينها	1
حسبنا الله ونعم وكيل	0
أحسن ما عملتوا	1
تافه	1
برافو ضهرت أرقى برشا من هؤلاء الجهلة إلي إستضافهم أمين	1
اللهم أكفني بحلالك عن حرامك واغنني بفضلك عمن سواك شاهد	0
وأفتخر أني سوداااني	0
ما أجمل حياتنا بين مزيج من ألوان التفاؤل والأمل	0
لا يستحق لا تعليق و لا اعجاب القامط هذا	1
دوزي لوكان جا قلبك	0
ووووووووو ما اجملك	1
بصح راهي جميلة جددداا ملقتش واحد يفهمها	1
كوميدي باهي برشا برافو امير	1
ماسط وبليد ركيك و رهدان	1
السلام على العلوية شريفة بنت الحسن	0
سفيان هذا انت ياخ	0
وايد يضيق الخلق والله	0
شوف مين هيهبط بقا	0
في كل لمه اهل ينقص وجودك غايب بس في قلبي موجود	0
اخساره وصلنا لمستويات منحطه وكلام شوارع احنا توانسا لينا حرمتنا يزونا قالك فن وابداع ملا	1
جعفور روعه روعه روعه روعه روعه روعه روعه روعه روعه يارب تحميه و اتخليه و من حسن الصدف اني اتقبلت معاه هو انسان بمعنى الكلمة ان شاء الله من حسن الى احسن امين يارب العالمين	1
شفاك الله وعافاك وجعله في ميزانك	0
فوزى رجل فى قمة الادب والتواضع وربى معاه	1
لاول مره اعرف حقيقتي	0
صوتك يشبه نهيق الحمار يا بغل بن علي	1
والله محلها أنا عجبني	1
أحمد راجل وفاهم	1
ايش صار بعد	0
حم لت فيديو على	0
عب ليش تسكر	0
مكشر متغشش مافهمتوش لينات كحل بصراحة ماسط	1
لا طبعا ابدا	0
طفي النور يابهية كل العسكر حرامية	0
أل م ت ر أن الس ي ف ي نقص قد ر ه إذا قيل إن السيف أمضى من العصا خسئتم و خاب مسعاكم يا صعافقة نحس بالالم الذي تشعرون به فسياط مشايخ السلفية اوجعكم ياصعافقة الشيخ فركوس جمعة لزهر نجوم يستدل بها لمعرفة الطريق الصحيح في ظلمة الليل الدامس و ما انتم الا خفافيش	0
